URI,CIS,libelle,actif,dateDebut,dateFin,codeATC,libelleATC,typeProcedureCourante,statutCourant,categorie,causeNonVirtualisation,causeExceptionPrescriptionDC
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62571408,62571408,"FOLINATE DE CALCIUM HIKMA 10 mg/mL, solution injectable/pour perfusion",true,2018-08-31,,V03AF03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65171903,65171903,"AMOXICILLINE TEVA SANTE 500 mg, gélule",true,2017-09-25,,J01CA04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69367995,69367995,"ANASTROZOLE ZENTIVA 1 mg, comprimé pelliculé",true,2008-03-31,,L02BG03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61511073,61511073,"RISPERIDONE CRISTERS 2 mg, comprimé pelliculé sécable",true,2007-10-22,,N05AX08,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68613807,68613807,"OSVAREN 435 mg/235 mg, comprimé pelliculé",true,2007-12-14,,V03AE04,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69342796,69342796,"DESCOVY 200 mg/10 mg, comprime pelliculé",true,2016-04-21,,J05AR17,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68298553,68298553,"DAPTOMYCINE HOSPIRA 350 mg, poudre pour solution injectable/pour perfusion",true,2017-03-22,,J01XX09,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67095030,67095030,"IBUPROFENE ZENTIVA 200 mg, comprimé pelliculé",true,2016-07-22,,N02BG,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66507470,66507470,"BRONCHOKOD ADULTES, sirop",false,1980-06-24,2023-04-07,R05CB03,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66351224,66351224,"SIMVASTATINE ZENTIVA 40 mg, comprimé pelliculé sécable",true,2005-01-25,,C10AA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60245253,60245253,"REVLIMID 10 mg, gélule",true,2007-06-14,,L04AX04,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62303171,62303171,"LEVETIRACETAM TEVA 1000 mg, comprimé pelliculé",true,2011-08-26,,N03AX14,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64627916,64627916,"DUPIXENT 300 mg, solution injectable en seringue préremplie",true,2017-09-26,,D11AH05,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64125828,64125828,"CROMEDIL 2 POUR CENT, collyre en solution en récipient unidose",true,1999-01-06,,S01GX01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62202037,62202037,"PERINDOPRIL/INDAPAMIDE ARROW 4 mg/1,25 mg, comprimé",false,2009-01-16,2021-10-15,C09BA04,,Procédure décentralisée,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60181402,60181402,"NORADRENALINE (TARTRATE) RENAUDIN 0,5 mg/mL, solution pour perfusion",true,2013-06-06,,C01CA03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66702214,66702214,"ATENOLOL/NIFEDIPINE VIATRIS 50 mg/20 mg, gélule",true,2016-09-30,,C07FB03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67548121,67548121,"REQUIP 5 mg, comprimé pelliculé",true,1996-07-08,,N04BC04,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61369617,61369617,"LEVETIRACETAM HIKMA 100 mg/mL, solution à diluer pour perfusion",true,2017-11-14,,N03AX14,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66281345,66281345,"TAMSULOSINE ZENTIVA LAB LP 0,4 mg, gélule à libération prolongée",true,2017-11-16,,G04CA02,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69734039,69734039,"LIPOROSA 20 mg/10 mg, gélule",true,2021-06-24,,C10BA06,,Autorisation d'importation parallèle d’une spécialité pharmaceutique en vue de la mise sur le marché en France,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64339173,64339173,"CEFEPIME ACCORD 1 g, poudre pour solution injectable/pour perfusion (IM/IV)",true,2020-05-05,,J01DE01,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68948990,68948990,"NODEX ADULTES, sirop en récipient unidose",true,1988-08-01,,R05DA09,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65795991,65795991,"INOMAX 400 ppm mole/mole, gaz pour inhalation",true,2001-08-01,,R07AX01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62005890,62005890,"CELECOXIB VIATRIS GENERIQUES 200 mg, gélule",true,2014-07-01,,M01AH01,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60022275,60022275,"EPINITRIL 5 mg/24 heures, dispositif transdermique",true,2002-05-21,,C01DA02,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63775716,63775716,"EFAVIRENZ/EMTRICITABINE/TENOFOVIR DISOPROXIL ARROW 600 mg/200 mg/245 mg, comprimé pelliculé",true,2020-01-13,,J05AR06,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67885003,67885003,"DULOXETINE ZENTIVA 30 mg, gélule gastro-résistante",true,2015-08-20,,N06AX21,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65063557,65063557,"GENOTONORM MINIQUICK 0,8 mg, poudre et solvant pour solution injectable",true,1997-07-09,,H01AC01,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69440571,69440571,"APREPITANT BIOGARAN 125 mg, gélule et APREPITANT BIOGARAN 80 mg, gélule",true,2018-03-13,,A04AD12,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69292959,69292959,"FLECAINIDE ZENTIVA LP 150 mg, gélule à libération prolongée",true,2013-10-07,,C01BC04,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61999103,61999103,"INHIXA 8 000 UI (80 mg) dans 0,8 ml, solution injectable en seringue préremplie",true,2016-09-15,,B01AB05,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61883472,61883472,"ATROPINE (SULFATE) LAVOISIER 1 mg/ml, solution injectable",true,1991-04-17,,A03BA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67620962,67620962,"ENALAPRIL/LERCANIDIPINE CRISTERS 20 mg/10 mg, comprimé pelliculé",true,2018-03-21,,C09BB02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62764909,62764909,"ELLAONE 30 mg, comprimé pelliculé",true,2017-11-10,,G03AD02,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68577115,68577115,"IMJUDO 20 mg/ml, solution à diluer pour perfusion",true,2023-02-20,,L01FX20,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66153032,66153032,"GABAPENTINE ARROW GENERIQUES 800 mg, comprimé pelliculé sécable",true,2013-03-12,,N02BF01,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62121667,62121667,"LERCANIDIPINE EG 10 mg, comprimé pelliculé sécable",true,2010-01-12,,C08CA13,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63782319,63782319,"RISPERIDONE MYLAN 1 mg, comprimé orodispersible",false,2009-01-20,2022-03-02,N05AX08,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67469962,67469962,"PERMIXON 160 mg, gélule",false,2015-09-14,2019-02-27,G04CX02,,Autorisation d'importation parallèle d’une spécialité pharmaceutique en vue de la mise sur le marché en France,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62403136,62403136,"PROPRANOLOL ACETLAB 5 mg/5 mL, solution injectable",true,2018-01-22,,C07AA05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64450063,64450063,"SMECTA 3 g FRAISE, poudre pour suspension buvable en sachet",true,2013-08-29,,A07BC05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62639275,62639275,"OLANZAPINE VIATRIS 20 mg, comprimé orodispersible",true,2015-03-25,,N05AH03,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64457570,64457570,"SULFURE DE RHENIUM [186 Re], CIS bio international, suspension colloïdale injectable pour voie intra-articulaire [Référence : RE-186-MM-1]",true,2001-07-23,,V10AX05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67645691,67645691,"LOSARTAN ARROW LAB 50 mg, comprimé pelliculé sécable",true,2018-05-14,,C09CA01,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62476853,62476853,"TRACTOCILE 6,75 mg/0,9 ml, solution injectable",true,2000-01-20,,G02CX01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60411052,60411052,"AROMASINE 25 mg, comprimé enrobé",false,2013-06-03,2018-03-15,L02BG06,,Autorisation d'importation parallèle d’une spécialité pharmaceutique en vue de la mise sur le marché en France,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65243466,65243466,"MOXONIDINE EG 0,4 mg, comprimé pelliculé",true,2006-05-10,,C02AC05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68129222,68129222,"CLARITHROMYCINE SANDOZ 25 mg/ml, granulés pour suspension buvable",true,2008-04-11,,J01FA09,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69088885,69088885,"FERRUM COMPLEXE N°29, comprimé sublingual",true,2019-06-20,,V03AX,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64671866,64671866,"CARBOCISTEINE VIATRIS CONSEIL 2 % ENFANTS SANS SUCRE, solution buvable édulcorée au maltitol liquide et au sorbitol",true,2000-09-07,,R05CB03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66160774,66160774,"FLUVASTATINE EVOLUGEN 40 mg, gélule",false,2013-06-20,2018-11-12,C10AA04,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66153235,66153235,"AMISULPRIDE BIOGARAN 200 mg, comprimé sécable",true,2003-07-03,,N05AL05,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61003267,61003267,"FUROSEMIDE LAVOISIER 20 mg/2 ml, solution injectable (IM-IV)",true,1998-10-28,,C03CA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66518292,66518292,"CHLORAMINOPHENE 2 mg, gélule",true,1997-12-04,,L01AA02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63191355,63191355,"RAMIPRIL ZENTIVA 5 mg, comprimé sécable",true,2005-03-22,,C09AA05,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63793479,63793479,"BISOPROLOL MYLAN 10 mg, comprimé pelliculé sécable",true,2003-03-28,,C07AB07,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64226229,64226229,"HOMEOREGUL, granules",true,2007-08-23,,V03AX,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60755263,60755263,"ROTARIX, suspension buvable en applicateur prérempli pour administration orale. Vaccin à rotavirus, vivant",true,2008-09-01,,J07BH01,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63790127,63790127,"PANTOPRAZOLE SUN PHARMA 40 mg, poudre pour solution injectable",true,2017-10-17,,A02BC02,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63313994,63313994,"VINORELBINE SANDOZ 30 mg, capsule molle",true,2019-04-02,,L01CA04,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66685697,66685697,"CIPROFIBRATE SANDOZ 100 mg, gélule",false,2004-07-05,2022-01-25,C10AB08,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65378446,65378446,"AMPICILLINE PANPHARMA 2 g, poudre et solution pour préparation injectable",true,1985-07-08,,J01CA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67013695,67013695,"LEDUM COMPLEXE N°81, solution buvable en gouttes",true,2018-03-01,,V03AX,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63496175,63496175,"AMOROLFINE EG LABO CONSEIL 5 %, vernis à ongles médicamenteux",true,2011-04-29,,D01AE16,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65683309,65683309,"TERBUTALINE ARROW 5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose",true,2003-03-03,,R03AC03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61974317,61974317,"CANTABILINE 400 mg, comprimé",true,1991-12-30,,A05AX02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68627995,68627995,"NOZINAN 100 mg, comprimé pelliculé sécable",true,2021-05-04,,N05AA02,,Autorisation d'importation parallèle d’une spécialité pharmaceutique en vue de la mise sur le marché en France,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62074559,62074559,"CLARADOL CAFEINE 500 mg/50 mg, comprimé effervescent",true,1989-07-12,,N02BE51,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67144004,67144004,"FEMSEPT 100 microgrammes/24 heures, dispositif transdermique",true,1998-03-06,,G03CA03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62808227,62808227,"QUINAPRIL/HYDROCHLOROTHIAZIDE ARROW 20 mg/12,5 mg, comprimé pelliculé sécable",false,2008-07-31,2021-01-19,C09BA06,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65793983,65793983,"ZAVESCA 100 mg, gélule",true,2002-11-20,,A16AX06,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67553353,67553353,"SITAGLIPTINE/METFORMINE EG 50 mg/1000 mg, comprimé pelliculé",true,2021-10-08,,A10BD07,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68787715,68787715,"PARACETAMOL BIOGARAN 1 g, comprimé",true,2004-03-10,,N02BE01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64440763,64440763,"ELOCTA 250 UI, poudre et solvant pour solution injectable",true,2015-11-19,,B02BD02,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62743861,62743861,"PREDNISOLONE ZENTIVA 20 mg, comprimé effervescent sécable",true,2002-11-26,,H02AB06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68615772,68615772,"PREGABALINE TEVA SANTE 75 mg, gélule",true,2015-09-08,,N02BF02,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68481711,68481711,"IRBESARTAN HYDROCHLOROTHIAZIDE TEVA 300 mg/25 mg, comprimé pelliculé",true,2009-11-26,,C09DA04,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69560873,69560873,"DROPERIDOL KALCEKS 1,25 mg/mL, solution injectable",true,2021-03-24,,N05AD08,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63605525,63605525,"RISPERDAL 1 mg, comprimé pelliculé",true,1995-05-02,,N05AX08,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67210447,67210447,"GUTRON 2,5 mg, comprimé",false,2017-10-13,2022-08-01,C01CA17,,Autorisation d'importation parallèle d’une spécialité pharmaceutique en vue de la mise sur le marché en France,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69020635,69020635,"DULOXETINE ZYDUS 30 mg, gélule gastro-résistante",true,2019-03-27,,N06AX21,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61614493,61614493,"VALSARTAN/HYDROCHLOROTHIAZIDE CRISTERS 160 mg/12,5 mg, comprimé pelliculé",true,2011-08-08,,C09DA03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69961204,69961204,"BRIMONIDINE/TIMOLOL BIOGARAN 2 mg/mL + 5 mg/mL, collyre en solution",true,2022-07-04,,S01ED51,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63672890,63672890,"LITHIUM OLIGOSOL, solution buvable en ampoule ou en récipient unidose",true,1997-12-31,,V03AX,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65337271,65337271,"FEXOFENADINE ZENTIVA 180 mg, comprimé pelliculé",true,1997-11-05,,R06AX26,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69381938,69381938,"ROSUVASTATINE ACCORD 5 mg, comprimé pelliculé",true,2016-05-25,,C10AA07,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66937792,66937792,"PARACETAMOL TEVA CONSEIL 500 mg, comprimé",true,2000-09-07,,N02BE01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62574938,62574938,"ANTARENE 20 mg/ml NOURRISSONS ET ENFANTS, suspension buvable",true,2003-06-11,,M01AE01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64720320,64720320,"BORAX/ACIDE BORIQUE BIOGARAN 12 mg/18 mg/ml, solution pour lavage ophtalmique en récipient unidose",true,2007-09-19,,S01AX,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69858332,69858332,"PHENYLEPHRINE AGUETTANT, 50 microgrammes/mL, solution injectable en seringue préremplie",true,2014-10-13,,C01CA06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69183696,69183696,"NIQUITINMINIS MENTHE FRAÎCHE 4 mg SANS SUCRE, comprimé à sucer édulcoré à l'acésulfame potassique",true,2008-10-02,,N07BA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60810674,60810674,"TERBINAFINE CRISTERS PHARMA 250 mg, comprimé sécable",true,2010-06-07,,D01BA02,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68829541,68829541,"SEDATIF PC, comprimé sublingual",true,2020-12-16,,V03AX,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_64041718,64041718,"SUXAMETHONIUM AGUETTANT 10 mg/mL, solution injectable en seringue préremplie",true,2019-08-12,,M03AB01,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62747735,62747735,"VANCOMYCINE VIATRIS 250 mg, poudre pour solution à diluer pour perfusion",true,1996-07-31,,J01XA01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60782552,60782552,"CALSYN 100 UI/1 ml, solution injectable",false,1996-03-25,2021-12-20,H05BA01,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62997144,62997144,"CARVEDILOL EG 25 mg, comprimé pelliculé sécable",true,2008-09-29,,C07AG02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63197002,63197002,"APREXEVO 150 mg/10 mg, comprimé pelliculé",true,2020-05-14,,C09DB05,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67360468,67360468,"FEXOFENADINE VIATRIS 180 mg, comprimé pelliculé",true,2008-01-29,,R06AX26,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66314749,66314749,"EUPANTOL 40 mg, comprimé gastro-résistant",false,2012-11-26,2021-01-08,A02BC02,,Autorisation d'importation parallèle d’une spécialité pharmaceutique en vue de la mise sur le marché en France,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66326694,66326694,"ERAZABAN 100 mg/g, crème",true,2007-08-21,,D06BB11,,Procédure de reconnaissance mutuelle,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_67557120,67557120,"CLAVENTIN 5 g/200 mg, poudre pour solution injectable (I.V.)",true,1987-07-24,,J01CR03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68205182,68205182,"DARUNAVIR KRKA 800 mg, comprimé pelliculé",true,2018-01-26,,J05AE10,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61535619,61535619,"AUBAGIO 7 mg, comprimé pelliculé",true,2021-06-17,,L04AA31,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60671178,60671178,"CLARITHROMYCINE SUN 250 mg, comprimé pelliculé",true,2005-01-25,,J01FA09,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60697664,60697664,"LISINOPRIL TEVA 5 mg, comprimé sécable",true,2004-10-18,,C09AA03,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60156413,60156413,"ENALAPRIL/LERCANIDIPINE ARROW 20 mg/10 mg, comprimé pelliculé",true,2018-07-06,,C09BB02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61635181,61635181,"BUDESONIDE CRISTERS 0,5 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose",true,2010-10-11,,R03BA02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63762195,63762195,"RISPERIDONE MYLAN 4 mg, comprimé orodispersible",false,2011-01-31,2021-06-23,N05AX08,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66730562,66730562,"PREDNISOLONE EG 20 mg, comprimé orodispersible",true,2008-12-05,,H02AB06,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_68196114,68196114,"TEMODAL 140 mg, gélule",true,2007-04-23,,L01AX03,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61104024,61104024,"ACT-HIB 10 microgrammes/0,5 mL, poudre et solvant pour solution injectable en seringue préremplie. Vaccin conjugué de l'Haemophilus type b",true,1992-02-06,,J07AG01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_61335127,61335127,"ZOELY 2,5 mg/1,5 mg, comprimé pelliculé",true,2011-07-27,,G03AA14,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65548471,65548471,"PRADAXA 150 mg, granulés enrobés",true,2021-01-11,,B01AE07,,Procédure centralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_65531319,65531319,"PREXATE 15 mg/ 0,38 ml, solution injectable en seringue préremplie",false,2018-01-15,2021-12-21,L04AX03,,Procédure nationale,Archivé,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_66123644,66123644,"PARACETAMOL ARROW 500 mg, comprimé",true,2001-11-15,,N02BE01,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62695740,62695740,"PERMIXON 160 mg, gélule",true,2018-03-05,,G04CX02,,Autorisation d'importation parallèle d’une spécialité pharmaceutique en vue de la mise sur le marché en France,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_60207459,60207459,"EXEMESTANE SANDOZ 25 mg, comprimé pelliculé",true,2010-10-28,,L02BG06,,Procédure décentralisée,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_63660735,63660735,"SILIGAZ, capsule",true,1977-01-24,,A03AX13,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_69376930,69376930,"LOPRESSOR L.P. 200 mg, comprimé sécable à libération prolongée",true,1979-08-20,,C07AB02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62536738,62536738,"LYTOS 520 mg, comprimé pelliculé",true,1996-02-22,,M05BA02,,Procédure nationale,Actif,,,
http://data.esante.gouv.fr/ansm/medicament/SpecialitePharmaceutique_62149015,62149015,"OZALIN 2 mg/mL, solution buvable en récipient unidose",true,2018-10-17,,N05CD08,,Procédure décentralisée,Actif,,,
